"","Species","SpeciesID","Week","Weight_g","Porometer","PercentBrown","Dead"
"1","PIPO","PIPO01","1.0",587,140.6,10,"alive"
"2","PIPO","PIPO01","1.5",NA,NA,10,"alive"
"3","PIPO","PIPO01","10.0",480,213.2,25,"alive"
"4","PIPO","PIPO01","10.5",NA,NA,25,"alive"
"5","PIPO","PIPO01","11.0",489,147,25,"alive"
"6","PIPO","PIPO01","11.5",NA,NA,25,"alive"
"7","PIPO","PIPO01","12.0",409,149.9,25,"alive"
"8","PIPO","PIPO01","12.5",NA,NA,25,"alive"
"9","PIPO","PIPO01","13.0",443,96.5,10,"alive"
"10","PIPO","PIPO01","13.5",NA,NA,10,"alive"
"11","PIPO","PIPO01","14.0",357,226.1,10,"alive"
"12","PIPO","PIPO01","14.5",NA,NA,10,"alive"
"13","PIPO","PIPO01","15.0",426,120,10,"alive"
"14","PIPO","PIPO01","15.5",NA,NA,10,"alive"
"15","PIPO","PIPO01","16.0",339,86.8,25,"alive"
"16","PIPO","PIPO01","2.0",583,218.4,10,"alive"
"17","PIPO","PIPO01","2.5",NA,NA,10,"alive"
"18","PIPO","PIPO01","3.0",533,244.3,25,"alive"
"19","PIPO","PIPO01","3.5",NA,NA,10,"alive"
"20","PIPO","PIPO01","4.0",465,NA,10,"alive"
"21","PIPO","PIPO01","4.5",NA,NA,10,"alive"
"22","PIPO","PIPO01","5.0",499,234.8,10,"alive"
"23","PIPO","PIPO01","5.5",NA,NA,25,"alive"
"24","PIPO","PIPO01","6.0",449,142.3,10,"alive"
"25","PIPO","PIPO01","6.5",NA,NA,25,"alive"
"26","PIPO","PIPO01","7.0",522,117.9,10,"alive"
"27","PIPO","PIPO01","7.5",NA,NA,25,"alive"
"28","PIPO","PIPO01","8.0",425,152.9,25,"alive"
"29","PIPO","PIPO01","8.5",NA,NA,25,"alive"
"30","PIPO","PIPO01","9.0",485,87.3,25,"alive"
"31","PIPO","PIPO01","9.5",NA,NA,NA,"alive"
"32","PIPO","PIPO02","1.0",739,85.4,25,"alive"
"33","PIPO","PIPO02","1.5",NA,NA,25,"alive"
"34","PIPO","PIPO02","10.0",582,48,10,"alive"
"35","PIPO","PIPO02","10.5",NA,NA,10,"alive"
"36","PIPO","PIPO02","11.0",596,59.4,10,"alive"
"37","PIPO","PIPO02","11.5",NA,NA,10,"alive"
"38","PIPO","PIPO02","12.0",510,51.2,10,"alive"
"39","PIPO","PIPO02","12.5",NA,NA,10,"alive"
"40","PIPO","PIPO02","13.0",539,41.3,10,"alive"
"41","PIPO","PIPO02","13.5",NA,NA,10,"alive"
"42","PIPO","PIPO02","14.0",466,62,10,"alive"
"43","PIPO","PIPO02","14.5",NA,NA,10,"alive"
"44","PIPO","PIPO02","15.0",543,53.2,10,"alive"
"45","PIPO","PIPO02","15.5",NA,NA,10,"alive"
"46","PIPO","PIPO02","16.0",472,60.8,10,"alive"
"47","PIPO","PIPO02","2.0",733,105.5,25,"alive"
"48","PIPO","PIPO02","2.5",NA,NA,25,"alive"
"49","PIPO","PIPO02","3.0",697,110.5,25,"alive"
"50","PIPO","PIPO02","3.5",NA,NA,25,"alive"
"51","PIPO","PIPO02","4.0",651,NA,25,"alive"
"52","PIPO","PIPO02","4.5",NA,NA,25,"alive"
"53","PIPO","PIPO02","5.0",671,119.4,25,"alive"
"54","PIPO","PIPO02","5.5",NA,NA,25,"alive"
"55","PIPO","PIPO02","6.0",625,72.1,10,"alive"
"56","PIPO","PIPO02","6.5",NA,NA,25,"alive"
"57","PIPO","PIPO02","7.0",663,62.1,10,"alive"
"58","PIPO","PIPO02","7.5",NA,NA,25,"alive"
"59","PIPO","PIPO02","8.0",574,89.8,25,"alive"
"60","PIPO","PIPO02","8.5",NA,NA,25,"alive"
"61","PIPO","PIPO02","9.0",610,81,25,"alive"
"62","PIPO","PIPO02","9.5",NA,NA,NA,"alive"
"63","PIPO","PIPO03","1.0",756,NA,10,"alive"
"64","PIPO","PIPO03","1.5",NA,NA,10,"alive"
"65","PIPO","PIPO03","10.0",624,NA,10,"alive"
"66","PIPO","PIPO03","10.5",NA,NA,25,"alive"
"67","PIPO","PIPO03","11.0",632,NA,25,"alive"
"68","PIPO","PIPO03","11.5",NA,NA,25,"alive"
"69","PIPO","PIPO03","12.0",546,NA,25,"alive"
"70","PIPO","PIPO03","12.5",NA,NA,25,"alive"
"71","PIPO","PIPO03","13.0",581,NA,75,"alive"
"72","PIPO","PIPO03","13.5",NA,NA,90,"dead"
"73","PIPO","PIPO03","14.0",514,NA,90,"dead"
"74","PIPO","PIPO03","14.5",NA,NA,90,"dead"
"75","PIPO","PIPO03","15.0",586,NA,90,"dead"
"76","PIPO","PIPO03","15.5",NA,NA,90,"dead"
"77","PIPO","PIPO03","16.0",508,NA,90,"dead"
"78","PIPO","PIPO03","2.0",753,NA,10,"alive"
"79","PIPO","PIPO03","2.5",NA,NA,10,"alive"
"80","PIPO","PIPO03","3.0",730,NA,10,"alive"
"81","PIPO","PIPO03","3.5",NA,NA,10,"alive"
"82","PIPO","PIPO03","4.0",697,NA,10,"alive"
"83","PIPO","PIPO03","4.5",NA,NA,10,"alive"
"84","PIPO","PIPO03","5.0",715,NA,10,"alive"
"85","PIPO","PIPO03","5.5",NA,NA,25,"alive"
"86","PIPO","PIPO03","6.0",674,NA,25,"alive"
"87","PIPO","PIPO03","6.5",NA,NA,25,"alive"
"88","PIPO","PIPO03","7.0",674,NA,10,"alive"
"89","PIPO","PIPO03","7.5",NA,NA,25,"alive"
"90","PIPO","PIPO03","8.0",565,NA,25,"alive"
"91","PIPO","PIPO03","8.5",NA,NA,25,"alive"
"92","PIPO","PIPO03","9.0",618,NA,25,"alive"
"93","PIPO","PIPO03","9.5",NA,NA,NA,"alive"
"94","PIPO","PIPO04","1.0",687,88,10,"alive"
"95","PIPO","PIPO04","1.5",NA,NA,10,"alive"
"96","PIPO","PIPO04","10.0",333,45.7,75,"dead"
"97","PIPO","PIPO04","10.5",NA,NA,75,"dead"
"98","PIPO","PIPO04","11.0",330,62,90,"dead"
"99","PIPO","PIPO04","11.5",NA,NA,90,"dead"
"100","PIPO","PIPO04","12.0",327,59.8,75,"dead"
"101","PIPO","PIPO04","12.5",NA,NA,90,"dead"
"102","PIPO","PIPO04","13.0",324,36.8,90,"dead"
"103","PIPO","PIPO04","13.5",NA,NA,90,"dead"
"104","PIPO","PIPO04","14.0",NA,NA,NA,"dead"
"105","PIPO","PIPO04","14.5",NA,NA,NA,"dead"
"106","PIPO","PIPO04","15.0",NA,NA,NA,"dead"
"107","PIPO","PIPO04","15.5",NA,NA,NA,"dead"
"108","PIPO","PIPO04","16.0",NA,NA,NA,"dead"
"109","PIPO","PIPO04","2.0",645,205.3,10,"alive"
"110","PIPO","PIPO04","2.5",NA,NA,10,"alive"
"111","PIPO","PIPO04","3.0",595,282.4,10,"alive"
"112","PIPO","PIPO04","3.5",NA,NA,25,"alive"
"113","PIPO","PIPO04","4.0",524,206.9,25,"alive"
"114","PIPO","PIPO04","4.5",NA,NA,25,"alive"
"115","PIPO","PIPO04","5.0",449,248.2,50,"alive"
"116","PIPO","PIPO04","5.5",NA,NA,50,"alive"
"117","PIPO","PIPO04","6.0",418,82,50,"alive"
"118","PIPO","PIPO04","6.5",NA,NA,50,"alive"
"119","PIPO","PIPO04","7.0",385,63.7,25,"alive"
"120","PIPO","PIPO04","7.5",NA,NA,75,"alive"
"121","PIPO","PIPO04","8.0",361,45.4,75,"alive"
"122","PIPO","PIPO04","8.5",NA,NA,75,"alive"
"123","PIPO","PIPO04","9.0",343,49.5,75,"alive"
"124","PIPO","PIPO04","9.5",NA,NA,NA,NA
"125","PIPO","PIPO05","1.0",771,95.5,10,"alive"
"126","PIPO","PIPO05","1.5",NA,NA,10,"alive"
"127","PIPO","PIPO05","10.0",450,NA,90,"dead"
"128","PIPO","PIPO05","10.5",NA,NA,90,"dead"
"129","PIPO","PIPO05","11.0",426,NA,90,"dead"
"130","PIPO","PIPO05","11.5",NA,NA,90,"dead"
"131","PIPO","PIPO05","12.0",412,NA,90,"dead"
"132","PIPO","PIPO05","12.5",NA,NA,90,"dead"
"133","PIPO","PIPO05","13.0",397,NA,90,"dead"
"134","PIPO","PIPO05","13.5",NA,NA,90,"dead"
"135","PIPO","PIPO05","14.0",NA,NA,NA,"dead"
"136","PIPO","PIPO05","14.5",NA,NA,NA,"dead"
"137","PIPO","PIPO05","15.0",NA,NA,NA,"dead"
"138","PIPO","PIPO05","15.5",NA,NA,NA,"dead"
"139","PIPO","PIPO05","16.0",NA,NA,NA,"dead"
"140","PIPO","PIPO05","2.0",743,54.7,10,"alive"
"141","PIPO","PIPO05","2.5",NA,NA,10,"alive"
"142","PIPO","PIPO05","3.0",714,99.6,10,"alive"
"143","PIPO","PIPO05","3.5",NA,NA,10,"alive"
"144","PIPO","PIPO05","4.0",681,96.1,10,"alive"
"145","PIPO","PIPO05","4.5",NA,NA,10,"alive"
"146","PIPO","PIPO05","5.0",636,74.4,10,"alive"
"147","PIPO","PIPO05","5.5",NA,NA,10,"alive"
"148","PIPO","PIPO05","6.0",595,78.7,25,"alive"
"149","PIPO","PIPO05","6.5",NA,NA,75,"alive"
"150","PIPO","PIPO05","7.0",528,72.8,75,"alive"
"151","PIPO","PIPO05","7.5",NA,NA,90,"alive"
"152","PIPO","PIPO05","8.0",495,48.6,90,"alive"
"153","PIPO","PIPO05","8.5",NA,NA,90,"alive"
"154","PIPO","PIPO05","9.0",474,56.7,90,"alive"
"155","PIPO","PIPO05","9.5",NA,NA,NA,NA
"156","PIPO","PIPO06","1.0",740,NA,10,"alive"
"157","PIPO","PIPO06","1.5",NA,NA,10,"alive"
"158","PIPO","PIPO06","10.0",437,NA,90,"dead"
"159","PIPO","PIPO06","10.5",NA,NA,90,"dead"
"160","PIPO","PIPO06","11.0",416,NA,90,"dead"
"161","PIPO","PIPO06","11.5",NA,NA,90,"dead"
"162","PIPO","PIPO06","12.0",400,NA,90,"dead"
"163","PIPO","PIPO06","12.5",NA,NA,90,"dead"
"164","PIPO","PIPO06","13.0",365,NA,90,"dead"
"165","PIPO","PIPO06","13.5",NA,NA,90,"dead"
"166","PIPO","PIPO06","14.0",NA,NA,NA,"dead"
"167","PIPO","PIPO06","14.5",NA,NA,NA,"dead"
"168","PIPO","PIPO06","15.0",NA,NA,NA,"dead"
"169","PIPO","PIPO06","15.5",NA,NA,NA,"dead"
"170","PIPO","PIPO06","16.0",NA,NA,NA,"dead"
"171","PIPO","PIPO06","2.0",717,NA,10,"alive"
"172","PIPO","PIPO06","2.5",NA,NA,10,"alive"
"173","PIPO","PIPO06","3.0",697,NA,10,"alive"
"174","PIPO","PIPO06","3.5",NA,NA,10,"alive"
"175","PIPO","PIPO06","4.0",671,NA,10,"alive"
"176","PIPO","PIPO06","4.5",NA,NA,25,"alive"
"177","PIPO","PIPO06","5.0",645,NA,10,"alive"
"178","PIPO","PIPO06","5.5",NA,NA,50,"alive"
"179","PIPO","PIPO06","6.0",619,NA,75,"alive"
"180","PIPO","PIPO06","6.5",NA,NA,90,"dead"
"181","PIPO","PIPO06","7.0",576,NA,90,"dead"
"182","PIPO","PIPO06","7.5",NA,NA,90,"dead"
"183","PIPO","PIPO06","8.0",496,NA,90,"dead"
"184","PIPO","PIPO06","8.5",NA,NA,90,"dead"
"185","PIPO","PIPO06","9.0",469,NA,90,"dead"
"186","PIPO","PIPO06","9.5",NA,NA,NA,"dead"
"187","PIPO","PIPO07","1.0",784,NA,10,"alive"
"188","PIPO","PIPO07","1.5",NA,NA,10,"alive"
"189","PIPO","PIPO07","10.0",407,NA,75,"dead"
"190","PIPO","PIPO07","10.5",NA,NA,75,"dead"
"191","PIPO","PIPO07","11.0",400,NA,75,"dead"
"192","PIPO","PIPO07","11.5",NA,NA,90,"dead"
"193","PIPO","PIPO07","12.0",398,NA,75,"dead"
"194","PIPO","PIPO07","12.5",NA,NA,90,"dead"
"195","PIPO","PIPO07","13.0",395,NA,75,"dead"
"196","PIPO","PIPO07","13.5",NA,NA,90,"dead"
"197","PIPO","PIPO07","14.0",NA,NA,NA,"dead"
"198","PIPO","PIPO07","14.5",NA,NA,NA,"dead"
"199","PIPO","PIPO07","15.0",NA,NA,NA,"dead"
"200","PIPO","PIPO07","15.5",NA,NA,NA,"dead"
"201","PIPO","PIPO07","16.0",NA,NA,NA,"dead"
"202","PIPO","PIPO07","2.0",743,NA,10,"alive"
"203","PIPO","PIPO07","2.5",NA,NA,10,"alive"
"204","PIPO","PIPO07","3.0",693,NA,10,"alive"
"205","PIPO","PIPO07","3.5",NA,NA,25,"alive"
"206","PIPO","PIPO07","4.0",620,NA,25,"alive"
"207","PIPO","PIPO07","4.5",NA,NA,25,"alive"
"208","PIPO","PIPO07","5.0",531,NA,25,"alive"
"209","PIPO","PIPO07","5.5",NA,NA,50,"alive"
"210","PIPO","PIPO07","6.0",497,NA,25,"alive"
"211","PIPO","PIPO07","6.5",NA,NA,25,"alive"
"212","PIPO","PIPO07","7.0",466,NA,10,"alive"
"213","PIPO","PIPO07","7.5",NA,NA,25,"alive"
"214","PIPO","PIPO07","8.0",437,NA,25,"alive"
"215","PIPO","PIPO07","8.5",NA,NA,25,"alive"
"216","PIPO","PIPO07","9.0",419,NA,25,"alive"
"217","PIPO","PIPO07","9.5",NA,NA,NA,NA
"218","PIPO","PIPO08","1.0",690,114.6,10,"alive"
"219","PIPO","PIPO08","1.5",NA,NA,10,"alive"
"220","PIPO","PIPO08","10.0",328,54.8,50,"dead"
"221","PIPO","PIPO08","10.5",NA,NA,50,"dead"
"222","PIPO","PIPO08","11.0",323,67,50,"dead"
"223","PIPO","PIPO08","11.5",NA,NA,50,"dead"
"224","PIPO","PIPO08","12.0",322,52.7,50,"dead"
"225","PIPO","PIPO08","12.5",NA,NA,75,"dead"
"226","PIPO","PIPO08","13.0",320,43.2,50,"dead"
"227","PIPO","PIPO08","13.5",NA,NA,75,"dead"
"228","PIPO","PIPO08","14.0",NA,NA,NA,"dead"
"229","PIPO","PIPO08","14.5",NA,NA,NA,"dead"
"230","PIPO","PIPO08","15.0",NA,NA,NA,"dead"
"231","PIPO","PIPO08","15.5",NA,NA,NA,"dead"
"232","PIPO","PIPO08","16.0",NA,NA,NA,"dead"
"233","PIPO","PIPO08","2.0",649,225.4,10,"alive"
"234","PIPO","PIPO08","2.5",NA,NA,10,"alive"
"235","PIPO","PIPO08","3.0",583,247.4,10,"alive"
"236","PIPO","PIPO08","3.5",NA,NA,25,"alive"
"237","PIPO","PIPO08","4.0",517,360.8,25,"alive"
"238","PIPO","PIPO08","4.5",NA,NA,25,"alive"
"239","PIPO","PIPO08","5.0",459,264.2,25,"alive"
"240","PIPO","PIPO08","5.5",NA,NA,25,"alive"
"241","PIPO","PIPO08","6.0",432,72.2,50,"alive"
"242","PIPO","PIPO08","6.5",NA,NA,50,"alive"
"243","PIPO","PIPO08","7.0",411,58.4,25,"alive"
"244","PIPO","PIPO08","7.5",NA,NA,50,"alive"
"245","PIPO","PIPO08","8.0",364,40.9,25,"alive"
"246","PIPO","PIPO08","8.5",NA,NA,25,"alive"
"247","PIPO","PIPO08","9.0",345,51,25,"alive"
"248","PIPO","PIPO08","9.5",NA,NA,NA,NA
"249","PIPO","PIPO09","1.0",660,NA,10,"alive"
"250","PIPO","PIPO09","1.5",NA,NA,10,"alive"
"251","PIPO","PIPO09","10.0",541,NA,10,"alive"
"252","PIPO","PIPO09","10.5",NA,NA,25,"alive"
"253","PIPO","PIPO09","11.0",554,NA,10,"alive"
"254","PIPO","PIPO09","11.5",NA,NA,25,"alive"
"255","PIPO","PIPO09","12.0",475,NA,25,"alive"
"256","PIPO","PIPO09","12.5",NA,NA,25,"alive"
"257","PIPO","PIPO09","13.0",521,NA,10,"alive"
"258","PIPO","PIPO09","13.5",NA,NA,10,"alive"
"259","PIPO","PIPO09","14.0",439,NA,25,"alive"
"260","PIPO","PIPO09","14.5",NA,NA,25,"alive"
"261","PIPO","PIPO09","15.0",499,NA,25,"alive"
"262","PIPO","PIPO09","15.5",NA,NA,25,"alive"
"263","PIPO","PIPO09","16.0",425,NA,10,"alive"
"264","PIPO","PIPO09","2.0",664,NA,10,"alive"
"265","PIPO","PIPO09","2.5",NA,NA,10,"alive"
"266","PIPO","PIPO09","3.0",635,NA,10,"alive"
"267","PIPO","PIPO09","3.5",NA,NA,10,"alive"
"268","PIPO","PIPO09","4.0",599,NA,10,"alive"
"269","PIPO","PIPO09","4.5",NA,NA,10,"alive"
"270","PIPO","PIPO09","5.0",611,NA,10,"alive"
"271","PIPO","PIPO09","5.5",NA,NA,10,"alive"
"272","PIPO","PIPO09","6.0",571,NA,10,"alive"
"273","PIPO","PIPO09","6.5",NA,NA,25,"alive"
"274","PIPO","PIPO09","7.0",581,NA,10,"alive"
"275","PIPO","PIPO09","7.5",NA,NA,25,"alive"
"276","PIPO","PIPO09","8.0",504,NA,10,"alive"
"277","PIPO","PIPO09","8.5",NA,NA,10,"alive"
"278","PIPO","PIPO09","9.0",537,NA,10,"alive"
"279","PIPO","PIPO09","9.5",NA,NA,NA,"alive"
"280","PIPO","PIPO10","1.0",652,NA,10,"alive"
"281","PIPO","PIPO10","1.5",NA,NA,10,"alive"
"282","PIPO","PIPO10","10.0",323,NA,25,"dead"
"283","PIPO","PIPO10","10.5",NA,NA,50,"dead"
"284","PIPO","PIPO10","11.0",321,NA,50,"dead"
"285","PIPO","PIPO10","11.5",NA,NA,50,"dead"
"286","PIPO","PIPO10","12.0",320,NA,50,"dead"
"287","PIPO","PIPO10","12.5",NA,NA,50,"dead"
"288","PIPO","PIPO10","13.0",319,NA,50,"dead"
"289","PIPO","PIPO10","13.5",NA,NA,50,"dead"
"290","PIPO","PIPO10","14.0",NA,NA,NA,"dead"
"291","PIPO","PIPO10","14.5",NA,NA,NA,"dead"
"292","PIPO","PIPO10","15.0",NA,NA,NA,"dead"
"293","PIPO","PIPO10","15.5",NA,NA,NA,"dead"
"294","PIPO","PIPO10","16.0",NA,NA,NA,"dead"
"295","PIPO","PIPO10","2.0",616,NA,10,"alive"
"296","PIPO","PIPO10","2.5",NA,NA,10,"alive"
"297","PIPO","PIPO10","3.0",578,NA,10,"alive"
"298","PIPO","PIPO10","3.5",NA,NA,10,"alive"
"299","PIPO","PIPO10","4.0",525,NA,10,"alive"
"300","PIPO","PIPO10","4.5",NA,NA,10,"alive"
"301","PIPO","PIPO10","5.0",459,NA,10,"alive"
"302","PIPO","PIPO10","5.5",NA,NA,10,"alive"
"303","PIPO","PIPO10","6.0",430,NA,10,"alive"
"304","PIPO","PIPO10","6.5",NA,NA,25,"alive"
"305","PIPO","PIPO10","7.0",403,NA,10,"alive"
"306","PIPO","PIPO10","7.5",NA,NA,25,"alive"
"307","PIPO","PIPO10","8.0",358,NA,25,"alive"
"308","PIPO","PIPO10","8.5",NA,NA,10,"alive"
"309","PIPO","PIPO10","9.0",334,NA,10,"alive"
"310","PIPO","PIPO10","9.5",NA,NA,NA,NA
"311","PIPO","PIPO11","1.0",650,214.6,10,"alive"
"312","PIPO","PIPO11","1.5",NA,NA,10,"alive"
"313","PIPO","PIPO11","10.0",345,45.8,25,"alive"
"314","PIPO","PIPO11","10.5",NA,NA,75,"alive"
"315","PIPO","PIPO11","11.0",323,53.1,75,"alive"
"316","PIPO","PIPO11","11.5",NA,NA,75,"alive"
"317","PIPO","PIPO11","12.0",313,55.4,75,"dead"
"318","PIPO","PIPO11","12.5",NA,NA,75,"dead"
"319","PIPO","PIPO11","13.0",311,45.2,75,"dead"
"320","PIPO","PIPO11","13.5",NA,NA,75,"dead"
"321","PIPO","PIPO11","14.0",311,64.8,75,"dead"
"322","PIPO","PIPO11","14.5",NA,NA,NA,"dead"
"323","PIPO","PIPO11","15.0",NA,NA,NA,"dead"
"324","PIPO","PIPO11","15.5",NA,NA,NA,"dead"
"325","PIPO","PIPO11","16.0",NA,NA,NA,"dead"
"326","PIPO","PIPO11","2.0",616,95.6,10,"alive"
"327","PIPO","PIPO11","2.5",NA,NA,10,"alive"
"328","PIPO","PIPO11","3.0",582,79.8,10,"alive"
"329","PIPO","PIPO11","3.5",NA,NA,10,"alive"
"330","PIPO","PIPO11","4.0",537,147.2,10,"alive"
"331","PIPO","PIPO11","4.5",NA,NA,25,"alive"
"332","PIPO","PIPO11","5.0",477,103.7,25,"alive"
"333","PIPO","PIPO11","5.5",NA,NA,25,"alive"
"334","PIPO","PIPO11","6.0",441,78.8,25,"alive"
"335","PIPO","PIPO11","6.5",NA,NA,25,"alive"
"336","PIPO","PIPO11","7.0",416,80.3,25,"alive"
"337","PIPO","PIPO11","7.5",NA,NA,25,"alive"
"338","PIPO","PIPO11","8.0",382,68.3,25,"alive"
"339","PIPO","PIPO11","8.5",NA,NA,25,"alive"
"340","PIPO","PIPO11","9.0",364,51.4,25,"alive"
"341","PIPO","PIPO11","9.5",NA,NA,NA,"alive"
"342","PIPO","PIPO12","1.0",703,199,10,"alive"
"343","PIPO","PIPO12","1.5",NA,NA,10,"alive"
"344","PIPO","PIPO12","10.0",356,53.1,75,"alive"
"345","PIPO","PIPO12","10.5",NA,NA,75,"dead"
"346","PIPO","PIPO12","11.0",350,63.3,75,"dead"
"347","PIPO","PIPO12","11.5",NA,NA,75,"dead"
"348","PIPO","PIPO12","12.0",349,58.6,75,"dead"
"349","PIPO","PIPO12","12.5",NA,NA,90,"dead"
"350","PIPO","PIPO12","13.0",346,44.1,90,"dead"
"351","PIPO","PIPO12","13.5",NA,NA,90,"dead"
"352","PIPO","PIPO12","14.0",NA,NA,NA,"dead"
"353","PIPO","PIPO12","14.5",NA,NA,NA,"dead"
"354","PIPO","PIPO12","15.0",NA,NA,NA,"dead"
"355","PIPO","PIPO12","15.5",NA,NA,NA,"dead"
"356","PIPO","PIPO12","16.0",NA,NA,NA,"dead"
"357","PIPO","PIPO12","2.0",663,225.3,10,"alive"
"358","PIPO","PIPO12","2.5",NA,NA,25,"alive"
"359","PIPO","PIPO12","3.0",614,141.6,25,"alive"
"360","PIPO","PIPO12","3.5",NA,NA,25,"alive"
"361","PIPO","PIPO12","4.0",552,408.5,25,"alive"
"362","PIPO","PIPO12","4.5",NA,NA,25,"alive"
"363","PIPO","PIPO12","5.0",477,198.5,25,"alive"
"364","PIPO","PIPO12","5.5",NA,NA,25,"alive"
"365","PIPO","PIPO12","6.0",451,111.9,50,"alive"
"366","PIPO","PIPO12","6.5",NA,NA,50,"alive"
"367","PIPO","PIPO12","7.0",421,131.4,25,"alive"
"368","PIPO","PIPO12","7.5",NA,NA,50,"alive"
"369","PIPO","PIPO12","8.0",389,51.2,50,"alive"
"370","PIPO","PIPO12","8.5",NA,NA,50,"alive"
"371","PIPO","PIPO12","9.0",377,53.5,50,"alive"
"372","PIPO","PIPO12","9.5",NA,NA,NA,"alive"
"373","PIPO","PIPO13","1.0",753,NA,75,"alive"
"374","PIPO","PIPO13","1.5",NA,NA,50,"alive"
"375","PIPO","PIPO13","10.0",407,NA,90,"dead"
"376","PIPO","PIPO13","10.5",NA,NA,90,"dead"
"377","PIPO","PIPO13","11.0",390,NA,90,"dead"
"378","PIPO","PIPO13","11.5",NA,NA,90,"dead"
"379","PIPO","PIPO13","12.0",377,NA,90,"dead"
"380","PIPO","PIPO13","12.5",NA,NA,90,"dead"
"381","PIPO","PIPO13","13.0",361,NA,90,"dead"
"382","PIPO","PIPO13","13.5",NA,NA,90,"dead"
"383","PIPO","PIPO13","14.0",NA,NA,NA,"dead"
"384","PIPO","PIPO13","14.5",NA,NA,NA,"dead"
"385","PIPO","PIPO13","15.0",NA,NA,NA,"dead"
"386","PIPO","PIPO13","15.5",NA,NA,NA,"dead"
"387","PIPO","PIPO13","16.0",NA,NA,NA,"dead"
"388","PIPO","PIPO13","2.0",727,NA,50,"alive"
"389","PIPO","PIPO13","2.5",NA,NA,50,"alive"
"390","PIPO","PIPO13","3.0",703,NA,50,"alive"
"391","PIPO","PIPO13","3.5",NA,NA,75,"alive"
"392","PIPO","PIPO13","4.0",665,NA,75,"alive"
"393","PIPO","PIPO13","4.5",NA,NA,90,"dead"
"394","PIPO","PIPO13","5.0",631,NA,90,"dead"
"395","PIPO","PIPO13","5.5",NA,NA,90,"dead"
"396","PIPO","PIPO13","6.0",590,NA,90,"dead"
"397","PIPO","PIPO13","6.5",NA,NA,90,"dead"
"398","PIPO","PIPO13","7.0",549,NA,90,"dead"
"399","PIPO","PIPO13","7.5",NA,NA,90,"dead"
"400","PIPO","PIPO13","8.0",468,NA,90,"dead"
"401","PIPO","PIPO13","8.5",NA,NA,90,"dead"
"402","PIPO","PIPO13","9.0",436,NA,90,"dead"
"403","PIPO","PIPO13","9.5",NA,NA,NA,"dead"
"404","PIPO","PIPO14","1.0",711,NA,10,"alive"
"405","PIPO","PIPO14","1.5",NA,NA,10,"alive"
"406","PIPO","PIPO14","10.0",357,NA,75,"alive"
"407","PIPO","PIPO14","10.5",NA,NA,75,"alive"
"408","PIPO","PIPO14","11.0",353,NA,75,"dead"
"409","PIPO","PIPO14","11.5",NA,NA,75,"dead"
"410","PIPO","PIPO14","12.0",352,NA,75,"dead"
"411","PIPO","PIPO14","12.5",NA,NA,75,"dead"
"412","PIPO","PIPO14","13.0",350,NA,90,"dead"
"413","PIPO","PIPO14","13.5",NA,NA,90,"dead"
"414","PIPO","PIPO14","14.0",NA,NA,NA,"dead"
"415","PIPO","PIPO14","14.5",NA,NA,NA,"dead"
"416","PIPO","PIPO14","15.0",NA,NA,NA,"dead"
"417","PIPO","PIPO14","15.5",NA,NA,NA,"dead"
"418","PIPO","PIPO14","16.0",NA,NA,NA,"dead"
"419","PIPO","PIPO14","2.0",673,NA,10,"alive"
"420","PIPO","PIPO14","2.5",NA,NA,10,"alive"
"421","PIPO","PIPO14","3.0",637,NA,10,"alive"
"422","PIPO","PIPO14","3.5",NA,NA,10,"alive"
"423","PIPO","PIPO14","4.0",586,NA,10,"alive"
"424","PIPO","PIPO14","4.5",NA,NA,10,"alive"
"425","PIPO","PIPO14","5.0",525,NA,10,"alive"
"426","PIPO","PIPO14","5.5",NA,NA,25,"alive"
"427","PIPO","PIPO14","6.0",492,NA,25,"alive"
"428","PIPO","PIPO14","6.5",NA,NA,25,"alive"
"429","PIPO","PIPO14","7.0",460,NA,25,"alive"
"430","PIPO","PIPO14","7.5",NA,NA,50,"alive"
"431","PIPO","PIPO14","8.0",425,NA,50,"alive"
"432","PIPO","PIPO14","8.5",NA,NA,50,"alive"
"433","PIPO","PIPO14","9.0",377,NA,50,"alive"
"434","PIPO","PIPO14","9.5",NA,NA,NA,"alive"
"435","PIPO","PIPO15","1.0",699,69.8,10,"alive"
"436","PIPO","PIPO15","1.5",NA,NA,10,"alive"
"437","PIPO","PIPO15","10.0",576,74.2,25,"alive"
"438","PIPO","PIPO15","10.5",NA,NA,50,"alive"
"439","PIPO","PIPO15","11.0",580,70.5,75,"dead"
"440","PIPO","PIPO15","11.5",NA,NA,75,"dead"
"441","PIPO","PIPO15","12.0",516,69,75,"dead"
"442","PIPO","PIPO15","12.5",NA,NA,90,"dead"
"443","PIPO","PIPO15","13.0",532,52.7,90,"dead"
"444","PIPO","PIPO15","13.5",NA,NA,90,"dead"
"445","PIPO","PIPO15","14.0",NA,NA,NA,"dead"
"446","PIPO","PIPO15","14.5",NA,NA,NA,"dead"
"447","PIPO","PIPO15","15.0",NA,NA,NA,"dead"
"448","PIPO","PIPO15","15.5",NA,NA,NA,"dead"
"449","PIPO","PIPO15","16.0",NA,NA,NA,"dead"
"450","PIPO","PIPO15","2.0",688,111.1,10,"alive"
"451","PIPO","PIPO15","2.5",NA,NA,10,"alive"
"452","PIPO","PIPO15","3.0",663,74.6,10,"alive"
