Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,SampleSize_Weekly_Weight,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater,SD_Weight_Total,SD_Weight_Water,Stress_to_Dead_Weight,Stress_Week_Weight,Stress_Week_Avg_Weight
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME33,Ambient,Drought,yes,17,5.48,395,4,8.26,18,328,NA,75,dead,1,Douglas fir,no,323,667,328,344,5,1.45348837209302,32.0989966858046,9.1635467061228,10.1437907475558,7.85620925244416,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME33,Ambient,Drought,yes,20,5.48,395,4,8.26,19,327,30.9,75,dead,1,Douglas fir,no,323,667,327,344,4,1.16279069767442,32.1415864410481,7.05691150575094,10.1437907475558,7.85620925244416,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME33,Ambient,Drought,yes,20,5.48,395,4,8.26,20,325,59.7,75,dead,1,Douglas fir,no,323,667,325,344,2,0.581395348837209,31.7944053337425,4.66651002243365,10.1437907475558,7.85620925244416,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME33,Ambient,Drought,yes,20,5.48,395,4,8.26,21,323,52.9,90,dead,1,Douglas fir,no,323,667,323,344,0,0,31.7604520715539,3.48643989735873,10.1437907475558,7.85620925244416,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME33,Ambient,Drought,yes,20,5.48,395,4,8.26,22,NA,NA,NA,dead,1,Douglas fir,no,323,667,323,344,0,0,31.6448632232951,1.58943882847805,10.1437907475558,7.85620925244416,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME33,Ambient,Drought,yes,20,5.48,395,4,8.26,23,NA,NA,NA,dead,1,Douglas fir,no,323,667,323,344,0,0,31.8963782798051,0.366347548532523,10.1437907475558,7.85620925244416,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME33,Ambient,Drought,yes,20,5.48,395,4,8.26,24,NA,NA,NA,dead,1,Douglas fir,no,323,667,323,344,0,0,31.928002888077,0,10.1437907475558,7.85620925244416,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,1,733,192.3,10,alive,0,Douglas fir,no,376,733,733,357,357,100,45.7741595685877,29.6886918043324,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,2,726,361.4,10,alive,0,Douglas fir,no,376,733,726,357,350,98.0392156862745,45.3527402990335,29.4948702051908,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,3,696,337.5,10,alive,0,Douglas fir,no,376,733,696,357,320,89.6358543417367,46.8312760989131,35.2038798699055,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,4,676,338.8,10,alive,0,Douglas fir,no,376,733,676,357,300,84.0336134453782,48.0780888927477,39.4521695754559,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,5,646,173.6,10,alive,0,Douglas fir,no,376,733,646,357,270,75.6302521008403,50.7009809933123,45.3829031104979,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,6,614,303.9,10,alive,0,Douglas fir,no,376,733,614,357,238,66.6666666666667,55.66147680398,52.340861566024,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,7,590,130.2,10,alive,0,Douglas fir,no,376,733,590,357,214,59.9439775910364,57.0127178794346,54.6670303796202,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,8,528,113.9,10,alive,0,Douglas fir,no,376,733,528,357,152,42.5770308123249,61.7924369414081,60.8569288534484,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,9,483,211.6,10,alive,0,Douglas fir,no,376,733,483,357,107,29.9719887955182,58.3305237418626,56.6991135176222,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,10,450,126.6,10,alive,0,Douglas fir,no,376,733,450,357,74,20.7282913165266,54.047225937868,50.3005702594022,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,11,427,51.4,10,alive,0,Douglas fir,no,376,733,427,357,51,14.2857142857143,46.5635954480819,39.2622424755709,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,12,414,98.2,10,alive,0,Douglas fir,no,376,733,414,357,38,10.6442577030812,41.8693142251484,31.4640981705214,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,13,405,61.7,10,alive,0,Douglas fir,no,376,733,405,357,29,8.12324929971989,37.9354021573794,24.6757392039865,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,14,397,83.9,10,alive,0,Douglas fir,no,376,733,397,357,21,5.88235294117647,35.693726413239,19.5794602366331,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,15,391,85.1,10,alive,0,Douglas fir,no,376,733,391,357,15,4.20168067226891,34.2997237981821,15.5746082150606,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,0,6.32,403,4,6.61,16,NA,40.7,NA,alive,0,Douglas fir,no,376,733,NA,357,NA,NA,NA,NA,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,19,6.32,403,4,6.61,17,384,NA,50,alive,0,Douglas fir,no,376,733,384,357,8,2.24089635854342,34.0822019715286,10.9370875026643,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,17,6.32,403,4,6.61,18,381,NA,75,alive,0,Douglas fir,no,376,733,381,357,5,1.40056022408964,32.0989966858046,9.1635467061228,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,19,379,23.9,75,dead,1,Douglas fir,no,376,733,379,357,3,0.840336134453782,32.1415864410481,7.05691150575094,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,20,377,51.7,75,dead,1,Douglas fir,no,376,733,377,357,1,0.280112044817927,31.7944053337425,4.66651002243365,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,21,376,49.3,90,dead,1,Douglas fir,no,376,733,376,357,0,0,31.7604520715539,3.48643989735873,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,22,NA,NA,NA,dead,1,Douglas fir,no,376,733,376,357,0,0,31.6448632232951,1.58943882847805,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,23,NA,NA,NA,dead,1,Douglas fir,no,376,733,376,357,0,0,31.8963782798051,0.366347548532523,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME34,Ambient,Drought,yes,20,6.32,403,4,6.61,24,NA,NA,NA,dead,1,Douglas fir,no,376,733,376,357,0,0,31.928002888077,0,11.2028103703291,7.79718962967089,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,1,722,104,10,alive,0,Douglas fir,no,335,722,722,387,387,100,45.7741595685877,29.6886918043324,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,2,715,271.8,10,alive,0,Douglas fir,no,335,722,715,387,380,98.1912144702842,45.3527402990335,29.4948702051908,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,3,687,346.6,10,alive,0,Douglas fir,no,335,722,687,387,352,90.9560723514212,46.8312760989131,35.2038798699055,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,4,670,304.6,10,alive,0,Douglas fir,no,335,722,670,387,335,86.5633074935401,48.0780888927477,39.4521695754559,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,5,646,273.4,10,alive,0,Douglas fir,no,335,722,646,387,311,80.3617571059432,50.7009809933123,45.3829031104979,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,6,603,126.4,10,alive,0,Douglas fir,no,335,722,603,387,268,69.250645994832,55.66147680398,52.340861566024,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,7,573,197.9,10,alive,0,Douglas fir,no,335,722,573,387,238,61.4987080103359,57.0127178794346,54.6670303796202,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,8,514,121.4,10,alive,0,Douglas fir,no,335,722,514,387,179,46.2532299741602,61.7924369414081,60.8569288534484,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,9,457,276.5,10,alive,0,Douglas fir,no,335,722,457,387,122,31.5245478036176,58.3305237418626,56.6991135176222,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,10,408,158.3,10,alive,0,Douglas fir,no,335,722,408,387,73,18.8630490956072,54.047225937868,50.3005702594022,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,11,383,46.5,10,alive,0,Douglas fir,no,335,722,383,387,48,12.4031007751938,46.5635954480819,39.2622424755709,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,12,371,94.9,10,alive,0,Douglas fir,no,335,722,371,387,36,9.30232558139535,41.8693142251484,31.4640981705214,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,13,363,61.1,10,alive,0,Douglas fir,no,335,722,363,387,28,7.23514211886305,37.9354021573794,24.6757392039865,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,14,355,77.1,10,alive,0,Douglas fir,no,335,722,355,387,20,5.16795865633075,35.693726413239,19.5794602366331,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,15,350,90.5,10,alive,0,Douglas fir,no,335,722,350,387,15,3.87596899224806,34.2997237981821,15.5746082150606,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,0,5.89,390,4,6.1,16,NA,49.3,NA,alive,0,Douglas fir,no,335,722,NA,387,NA,NA,NA,NA,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,19,5.89,390,4,6.1,17,346,NA,10,alive,0,Douglas fir,no,335,722,346,387,11,2.84237726098191,34.0822019715286,10.9370875026643,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,17,5.89,390,4,6.1,18,342,NA,10,alive,0,Douglas fir,no,335,722,342,387,7,1.80878552971576,32.0989966858046,9.1635467061228,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,19,342,27.8,25,alive,0,Douglas fir,no,335,722,342,387,7,1.80878552971576,32.1415864410481,7.05691150575094,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,20,340,66.2,25,alive,0,Douglas fir,no,335,722,340,387,5,1.29198966408269,31.7944053337425,4.66651002243365,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,21,338,58.3,50,dead,1,Douglas fir,no,335,722,338,387,3,0.775193798449612,31.7604520715539,3.48643989735873,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,22,336,30,50,dead,1,Douglas fir,no,335,722,336,387,1,0.258397932816538,31.6448632232951,1.58943882847805,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,23,335,32.7,75,dead,1,Douglas fir,no,335,722,335,387,0,0,31.8963782798051,0.366347548532523,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME35,Ambient,Drought,yes,20,5.89,390,4,6.1,24,NA,NA,NA,dead,1,Douglas fir,no,335,722,335,387,0,0,31.928002888077,0,12.7687746723182,8.23122532768184,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,1,740,97,10,alive,0,Douglas fir,no,334,740,740,406,406,100,45.7741595685877,29.6886918043324,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,2,733,405.7,10,alive,0,Douglas fir,no,334,740,733,406,399,98.2758620689655,45.3527402990335,29.4948702051908,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,3,714,268.9,10,alive,0,Douglas fir,no,334,740,714,406,380,93.5960591133005,46.8312760989131,35.2038798699055,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,4,699,358.6,10,alive,0,Douglas fir,no,334,740,699,406,365,89.9014778325123,48.0780888927477,39.4521695754559,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,5,682,222.5,10,alive,0,Douglas fir,no,334,740,682,406,348,85.7142857142857,50.7009809933123,45.3829031104979,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,6,654,142.9,10,alive,0,Douglas fir,no,334,740,654,406,320,78.8177339901478,55.66147680398,52.340861566024,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,7,638,113.3,10,alive,0,Douglas fir,no,334,740,638,406,304,74.8768472906404,57.0127178794346,54.6670303796202,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,8,587,202.7,10,alive,0,Douglas fir,no,334,740,587,406,253,62.3152709359606,61.7924369414081,60.8569288534484,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,9,540,192.3,10,alive,0,Douglas fir,no,334,740,540,406,206,50.7389162561576,58.3305237418626,56.6991135176222,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,10,494,187.1,10,alive,0,Douglas fir,no,334,740,494,406,160,39.4088669950739,54.047225937868,50.3005702594022,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,11,451,128.8,10,alive,0,Douglas fir,no,334,740,451,406,117,28.8177339901478,46.5635954480819,39.2622424755709,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,12,417,181.5,10,alive,0,Douglas fir,no,334,740,417,406,83,20.4433497536946,41.8693142251484,31.4640981705214,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,13,393,65.2,10,alive,0,Douglas fir,no,334,740,393,406,59,14.5320197044335,37.9354021573794,24.6757392039865,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,14,376,102.9,10,alive,0,Douglas fir,no,334,740,376,406,42,10.3448275862069,35.693726413239,19.5794602366331,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,15,368,81.9,10,alive,0,Douglas fir,no,334,740,368,406,34,8.3743842364532,34.2997237981821,15.5746082150606,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,0,6.86,370,3,5.46,16,NA,49.8,NA,alive,0,Douglas fir,no,334,740,NA,406,NA,NA,NA,NA,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,19,6.86,370,3,5.46,17,357,NA,10,alive,0,Douglas fir,no,334,740,357,406,23,5.66502463054187,34.0822019715286,10.9370875026643,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,17,6.86,370,3,5.46,18,349,NA,10,alive,0,Douglas fir,no,334,740,349,406,15,3.69458128078818,32.0989966858046,9.1635467061228,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,19,346,26.3,10,alive,0,Douglas fir,no,334,740,346,406,12,2.95566502463054,32.1415864410481,7.05691150575094,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,20,343,68.1,10,alive,0,Douglas fir,no,334,740,343,406,9,2.21674876847291,31.7944053337425,4.66651002243365,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,21,340,42.3,25,alive,0,Douglas fir,no,334,740,340,406,6,1.47783251231527,31.7604520715539,3.48643989735873,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,22,336,22.5,25,dead,1,Douglas fir,no,334,740,336,406,2,0.492610837438424,31.6448632232951,1.58943882847805,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,23,335,28.2,50,dead,1,Douglas fir,no,334,740,335,406,1,0.246305418719212,31.8963782798051,0.366347548532523,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME36,Ambient,Drought,yes,20,6.86,370,3,5.46,24,334,63.6,50,dead,1,Douglas fir,no,334,740,334,406,0,0,31.928002888077,0,13.1096144800145,8.89038551998551,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,1,694,65.9,10,alive,0,Douglas fir,no,354,694,694,340,340,100,45.7741595685877,29.6886918043324,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,2,687,278.3,10,alive,0,Douglas fir,no,354,694,687,340,333,97.9411764705882,45.3527402990335,29.4948702051908,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,3,656,124.5,10,alive,0,Douglas fir,no,354,694,656,340,302,88.8235294117647,46.8312760989131,35.2038798699055,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,4,636,310.7,10,alive,0,Douglas fir,no,354,694,636,340,282,82.9411764705882,48.0780888927477,39.4521695754559,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,5,609,265.8,10,alive,0,Douglas fir,no,354,694,609,340,255,75,50.7009809933123,45.3829031104979,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,6,565,91.2,10,alive,0,Douglas fir,no,354,694,565,340,211,62.0588235294118,55.66147680398,52.340861566024,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,7,561,101.7,10,alive,0,Douglas fir,no,354,694,561,340,207,60.8823529411765,57.0127178794346,54.6670303796202,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,8,500,167,10,alive,0,Douglas fir,no,354,694,500,340,146,42.9411764705882,61.7924369414081,60.8569288534484,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,9,464,276.8,10,alive,0,Douglas fir,no,354,694,464,340,110,32.3529411764706,58.3305237418626,56.6991135176222,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,10,423,93.3,10,alive,0,Douglas fir,no,354,694,423,340,69,20.2941176470588,54.047225937868,50.3005702594022,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,11,401,58,10,alive,0,Douglas fir,no,354,694,401,340,47,13.8235294117647,46.5635954480819,39.2622424755709,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,12,387,84.8,10,alive,0,Douglas fir,no,354,694,387,340,33,9.70588235294118,41.8693142251484,31.4640981705214,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,13,377,73.8,10,alive,0,Douglas fir,no,354,694,377,340,23,6.76470588235294,37.9354021573794,24.6757392039865,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,14,369,68.5,10,alive,0,Douglas fir,no,354,694,369,340,15,4.41176470588235,35.693726413239,19.5794602366331,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,15,366,79.7,10,alive,0,Douglas fir,no,354,694,366,340,12,3.52941176470588,34.2997237981821,15.5746082150606,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,0,5.43,435,7,9.03,16,NA,50.2,NA,alive,0,Douglas fir,no,354,694,NA,340,NA,NA,NA,NA,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,19,5.43,435,7,9.03,17,363,NA,75,alive,0,Douglas fir,no,354,694,363,340,9,2.64705882352941,34.0822019715286,10.9370875026643,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,17,5.43,435,7,9.03,18,359,NA,75,dead,1,Douglas fir,no,354,694,359,340,5,1.47058823529412,32.0989966858046,9.1635467061228,10.0084179569373,7.99158204306268,7.81970030857376
1,2,Pseudotsuga menziesii,Douglas fir,PSME,PSME37,Ambient,Drought,yes,20,5.43,435,7,9.03,19,359,30.6,90,dead,1,Douglas fir,no,354,694,359,340,5,1.47058823529412,32.1415864410481,7.05691150575094,10.0084179569373,7.99158204306268,7.81970030857376
