Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Weight_Est,Porometer,Porometer_Est,PercentBrown,PercentBrown_Est,PercentGreen,PercentRed,Dead,Dead_Count,Heatwave_graph,Heatwave,SampleSize,SampleSize_Porometer,SampleSize_Weekly_Dead,SampleSize_Weekly_PercentBrown,SampleSize_Weekly_Photos,SampleSize_Weekly_Weight,SampleSize_Weekly_Porometer,Dead_Week,Stress_Week_Weight,Stress_Week_Avg_Weight,Stress_to_Dead_Weight,Stress_Week_Porometer,Stress_Week_Avg_Porometer,Stress_to_Dead_Porometer,SD_PercentBrown,SD_PercentRed,SD_Weight_Total,SD_Weight_Water,SD_Porometer,WaterWeight_Calc,PercentWater
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,15.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,17.0602646983846,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,16,406,406,NA,NA,25,25,44.3,54.13,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,20.0722379629703,11.26075,38.6640047480586,1.39548142984872,NA,6,1.58730158730159
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,16.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,16.5354483649999,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,17,405,405,NA,NA,25,25,32.68,66.27,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,15.1397003377144,7.849013,38.5848006617277,1.18210338847862,NA,5,1.32275132275132
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,17.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,16.7489198394844,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,18,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,0,NA,0,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,18.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,15.0350467767462,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,19,NA,NA,NA,NA,25,25,0.14,98.13,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,15,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,15.0350467767462,1.42519,42.8782329060195,0,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,19.5,NA,NA,NA,NA,75,75,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,2,747,747,NA,NA,10,10,77.87,21.01,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,0,10.5793,52.1158628240456,33.8990762178124,NA,347,91.7989417989418
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,3.35410196624968,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,20,402,402,NA,NA,75,75,0.03,97.73,dead,1,Pinyon Pine_heatwave,yes,20,NA,20,20,20,17,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,6.15587011251092,1.46381,40.8239585076618,0.485071250072666,NA,2,0.529100529100529
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,20.5,NA,NA,NA,NA,90,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,4.61690258438319,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,21,403,403,NA,NA,75,75,0.03,98.78,dead,1,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,5.49521322798785,1.441574,38.486190277881,0.670820393249937,NA,3,0.793650793650794
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,21.5,NA,NA,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,4.61690258438319,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,22,400,400,NA,NA,NA,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,4.61690258438319,NA,38.4175124540605,0,NA,0,0
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,22.5,NA,NA,NA,NA,90,90,NA,NA,dead,1,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,4.61690258438319,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,3,700,700,NA,NA,10,10,69.38,29.7,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,0,10.90202,60.6959636219741,49.7373099393202,NA,300,79.3650793650794
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,3.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,6.15587011251092,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,4,635,635,NA,NA,10,10,78.94,20.01,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,5.49521322798785,6.833472,71.1547424169398,63.5020720756003,NA,235,62.1693121693122
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,4.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,5.49521322798785,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,5,572,572,NA,NA,10,10,75.01,24.11,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,6.15587011251092,10.87202,70.156573012385,60.5546947199933,NA,172,45.5026455026455
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,5.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,7.53937034925052,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,6,542,542,NA,NA,10,10,73.13,26.06,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,7.05243518972441,10.13562,65.2326000191864,53.8900195817956,NA,142,37.5661375661376
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,6.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,7.69483764063866,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,7,514,514,NA,NA,10,10,71.75,26.46,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,5.49521322798785,11.41303,57.9624197671488,42.3425877438083,NA,114,30.1587301587302
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,7.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,7.53937034925052,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,8,461,461,NA,NA,10,10,63.86,34.5,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,7.65626678301061,8.673071,44.4217526135919,18.9222091733497,NA,61,16.1375661375661
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,8.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,7.65626678301061,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,9,452,452,NA,NA,10,10,87.28,11.74,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,20,20,20,NA,20,4.07386070184527,3.79323880382056,15.9261392981547,NA,NA,NA,7.65626678301061,7.577054,43.1483365538977,15.2163347132371,NA,52,13.7566137566138
1,1,Pinus edulis,Pinyon Pine,PIED,PIED21,Ambient_HW,Drought,no,6.45,333,4,11.37,9.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,NA,20,0,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,1,782,782,87.4,87.4,10,10,60.71,38.38,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,8.11393834981355,43.872542666228,NA,34.3007774450279,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,1.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,10,581,581,101.6,101.6,10,10,64.27,35,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,6.33056,86.6562173187822,NA,61.3400630365941,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,10.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,11,602,602,97,97,10,10,66.31,31.77,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,7.185616,87.0936277806821,NA,148.235364651399,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,11.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,12,552,552,68.3,68.3,25,25,65.1,33.52,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,8.21583836257749,6.52265,82.2708940026787,NA,48.4714348869517,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,12.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,13,603,603,166.1,166.1,25,25,70.82,28.42,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,6.70820393249937,4.007671,92.5526876973327,NA,43.9154111142471,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,13.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,14,547,547,75.7,75.7,25,25,68.75,30.42,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,8.21583836257749,4.78589,81.2853000240511,NA,86.0085460870023,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,14.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,15,609,609,158.3,158.3,25,25,65.37,32.97,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,17.464249196573,6.796185,84.7100938495525,NA,12.8671416147229,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,15.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3554272337961,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,16,550,550,60,60,25,25,70.6,28,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,8.21583836257749,5.375213,76.0703621655635,NA,68.2181793952316,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,16.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3554272337961,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,17,546,546,81,81,25,25,64.65,34.07,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,8.21583836257749,6.408193,75.2043881698402,NA,51.7244945198436,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,17.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,18,NA,NA,45.8,45.8,NA,NA,NA,NA,alive,0,Pinyon Pine,no,5,3,5,0,NA,0,3,NA,NA,4.32148659959598,NA,16,NA,NA,NA,NA,NA,NA,3.946306289853,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,18.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,19,572,572,NA,NA,10,10,63.76,34.49,alive,0,Pinyon Pine,no,5,3,5,5,5,5,0,NA,NA,4.32148659959598,NA,16,NA,NA,6.70820393249937,6.365986,49.4287365810618,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,19.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8885438199983,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,2,807,807,217,217,10,10,69.32,29.52,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,6.507437,45.4059467470947,NA,109.342946731831,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,2.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,20,538,538,NA,NA,25,25,56.89,41.64,alive,0,Pinyon Pine,no,5,3,5,5,5,5,0,NA,NA,4.32148659959598,NA,16,NA,NA,17.464249196573,5.995062,52.6621306063475,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,20.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.464249196573,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,21,595,595,69.1,69.1,25,25,61.51,37.82,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,17.464249196573,5.935631,59.4112783905548,NA,132.702461670209,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Pinyon Pine,no,5,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,22,687,687,NA,NA,NA,NA,NA,NA,alive,0,Pinyon Pine,no,5,3,5,0,NA,5,0,NA,NA,4.32148659959598,NA,16,NA,NA,NA,NA,112.324529823187,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,22.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4048602908879,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,3,741,741,248.9,248.9,10,10,59.13,39.91,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,8.407585,67.0164158993899,NA,41.5857347335999,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,3.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,4,656,656,NA,NA,25,25,69.84,28.89,alive,0,Pinyon Pine,no,5,3,5,5,5,5,0,NA,NA,4.32148659959598,NA,16,NA,NA,6.70820393249937,5.698979,99.6353350975446,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,4.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,5,651,651,201,201,25,25,66.7,32.57,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,6.70820393249937,5.967752,100.478853496644,NA,72.6202680615635,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,5.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,6,595,595,96.4,96.4,25,25,62.99,36.24,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,8.21583836257749,7.620461,103.50362312499,NA,33.5494162890107,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,6.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,7,612,612,100.3,100.3,10,10,63.64,34.86,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,6.360905,83.5505834809069,NA,91.5659507313353,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,7.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,8,552,552,60.4,60.4,10,10,56.51,42.53,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,7.753838,98.508882848198,NA,67.6488235916437,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,8.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine,no,5,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,9,615,615,85.4,85.4,10,10,73.15,25.6,alive,0,Pinyon Pine,no,5,3,5,5,5,5,3,NA,NA,4.32148659959598,NA,16,NA,NA,0,7.246882,92.2713389953782,NA,93.9225390059986,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED22,Ambient,Watered,yes,8.27,345,4,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,alive,0,Pinyon Pine,no,5,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,1,803,803,136.2,136.2,10,10,63.14,35.72,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,16.5,3.94853839856791,3.79323880382056,13.0514616014321,8,7,9,6.15587011251092,10.75052,50.4970035588356,24.7015874196909,54.8431136161242,404,100
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,1.5,NA,NA,NA,NA,10,10,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,6.66392487478979,NA,NA,NA,NA,NA,NA
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,10,434,434,66.9,66.9,10,10,62.46,36.53,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,20,20,10,16.5,3.94853839856791,3.79323880382056,13.0514616014321,8,7,9,18.6289955092649,13.14188,41.7232422921376,12.296661934722,12.659476029178,35,8.66336633663366
1,1,Pinus edulis,Pinyon Pine,PIED,PIED23,Ambient_HW,Drought,yes,5.62,257,5,6.26,10.5,NA,NA,NA,NA,25,25,NA,NA,alive,0,Pinyon Pine_heatwave,yes,20,10,20,20,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,18.0259316132708,NA,NA,NA,NA,NA,NA
