Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,SampleSize_Weekly_PercentBrown,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,PercentBrownMin,PercentBrownMax,PercentBrown_Est,SD_PercentBrown
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,13,19,436,NA,50,dead,1,Pinyon Pine,no,10,75,50,25.4118128813772
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,13,19,274,50.6,10,alive,0,Pinyon Pine,no,10,75,10,25.4118128813772
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,13,19,391,53.9,25,alive,0,Pinyon Pine,no,10,90,25,25.4118128813772
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,13,19,489,NA,90,dead,1,Pinyon Pine,no,10,90,90,25.4118128813772
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,13,19,399,NA,10,alive,0,Pinyon Pine,no,10,90,10,25.4118128813772
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,13,19,379,51.1,10,alive,0,Pinyon Pine,no,10,75,10,25.4118128813772
1,1,Pinus edulis,Pinyon Pine,PIED,PIED29,Ambient,Drought,no,5.9,342,5,5.16,13.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,13.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,13.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,13.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED39,Ambient,Drought,yes,3.99,132,4,2.66,13.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,9.61,380,4,9.89,13.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,13.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED41,Ambient,Drought,no,3.16,93,3,2.27,13.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,13.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED34,Ambient,Drought,yes,5.04,339,5,6.63,13.5,19,NA,NA,50,dead,1,Pinyon Pine,no,10,90,50,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,13.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED28,Ambient,Drought,yes,6.74,325,4,9.6,13.5,19,NA,NA,75,alive,0,Pinyon Pine,no,10,90,75,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED44,Ambient,Drought,no,7.08,435,5,13.08,13.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED38,Ambient,Drought,yes,4.59,235,4,4.93,13.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,75,25,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,13.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,13.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,75,75,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,13.5,19,NA,NA,10,alive,0,Pinyon Pine,no,10,75,10,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,13.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,13.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,75,25,25.3974258492092
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,14,19,389,78.9,50,alive,0,Pinyon Pine,no,10,90,50,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED41,Ambient,Drought,no,3.16,93,3,2.27,14,19,474,NA,90,dead,1,Pinyon Pine,no,10,90,90,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,14,19,418,NA,50,alive,0,Pinyon Pine,no,10,90,50,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED28,Ambient,Drought,yes,6.74,325,4,9.6,14,19,391,54.8,75,dead,1,Pinyon Pine,no,10,90,75,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,14,19,433,NA,75,dead,1,Pinyon Pine,no,10,75,75,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,14,19,422,NA,50,alive,0,Pinyon Pine,no,10,90,50,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED29,Ambient,Drought,no,5.9,342,5,5.16,14,19,358,NA,75,dead,1,Pinyon Pine,no,10,90,75,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,14,19,308,60.7,90,dead,1,Pinyon Pine,no,10,90,90,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED39,Ambient,Drought,yes,3.99,132,4,2.66,14,19,371,59,50,alive,0,Pinyon Pine,no,10,90,50,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,14,19,404,55.8,25,alive,0,Pinyon Pine,no,10,90,25,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,14,19,394,NA,25,alive,0,Pinyon Pine,no,10,90,25,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,14,19,426,54.6,25,alive,0,Pinyon Pine,no,10,90,25,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,14,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,9.61,380,4,9.89,14,19,483,NA,25,alive,0,Pinyon Pine,no,10,90,25,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED44,Ambient,Drought,no,7.08,435,5,13.08,14,19,463,NA,50,alive,0,Pinyon Pine,no,10,90,50,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,14,19,374,68.9,25,alive,0,Pinyon Pine,no,10,75,25,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED38,Ambient,Drought,yes,4.59,235,4,4.93,14,19,357,68.2,50,dead,1,Pinyon Pine,no,10,75,50,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,14,19,271,48,10,alive,0,Pinyon Pine,no,10,75,10,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED34,Ambient,Drought,yes,5.04,339,5,6.63,14,19,324,57.8,75,dead,1,Pinyon Pine,no,10,90,75,25.6750954490103
1,1,Pinus edulis,Pinyon Pine,PIED,PIED41,Ambient,Drought,no,3.16,93,3,2.27,14.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,14.5,19,NA,NA,75,alive,0,Pinyon Pine,no,10,90,75,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,14.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,14.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,75,25,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,14.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,9.61,380,4,9.89,14.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED44,Ambient,Drought,no,7.08,435,5,13.08,14.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED29,Ambient,Drought,no,5.9,342,5,5.16,14.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,14.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED38,Ambient,Drought,yes,4.59,235,4,4.93,14.5,19,NA,NA,50,dead,1,Pinyon Pine,no,10,75,50,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,14.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,14.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED28,Ambient,Drought,yes,6.74,325,4,9.6,14.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,14.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED39,Ambient,Drought,yes,3.99,132,4,2.66,14.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,14.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,75,25,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,14.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,75,75,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,14.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED34,Ambient,Drought,yes,5.04,339,5,6.63,14.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,24.7944768420579
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,15,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,15,19,418,NA,50,alive,0,Pinyon Pine,no,10,90,50,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,9.61,380,4,9.89,15,19,480,NA,25,alive,0,Pinyon Pine,no,10,90,25,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,15,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED29,Ambient,Drought,no,5.9,342,5,5.16,15,19,358,NA,90,dead,1,Pinyon Pine,no,10,90,90,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,15,19,401,50.5,25,alive,0,Pinyon Pine,no,10,90,25,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED41,Ambient,Drought,no,3.16,93,3,2.27,15,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,15,19,433,NA,75,dead,1,Pinyon Pine,no,10,75,75,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,15,19,271,55.5,25,dead,1,Pinyon Pine,no,10,75,25,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED34,Ambient,Drought,yes,5.04,339,5,6.63,15,19,324,67.3,90,dead,1,Pinyon Pine,no,10,90,90,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,15,19,418,NA,75,dead,1,Pinyon Pine,no,10,90,75,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED28,Ambient,Drought,yes,6.74,325,4,9.6,15,19,389,69.9,90,dead,1,Pinyon Pine,no,10,90,90,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED38,Ambient,Drought,yes,4.59,235,4,4.93,15,19,357,75.5,75,dead,1,Pinyon Pine,no,10,75,75,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,15,19,392,NA,50,alive,0,Pinyon Pine,no,10,90,50,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED44,Ambient,Drought,no,7.08,435,5,13.08,15,19,458,NA,50,alive,0,Pinyon Pine,no,10,90,50,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,15,19,372,64.3,75,dead,1,Pinyon Pine,no,10,75,75,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,15,19,422,62,50,alive,0,Pinyon Pine,no,10,90,50,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,15,19,388,69,75,dead,1,Pinyon Pine,no,10,90,75,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED39,Ambient,Drought,yes,3.99,132,4,2.66,15,19,370,68,75,dead,1,Pinyon Pine,no,10,90,75,23.5733271810741
1,1,Pinus edulis,Pinyon Pine,PIED,PIED29,Ambient,Drought,no,5.9,342,5,5.16,15.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,15.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED41,Ambient,Drought,no,3.16,93,3,2.27,15.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,15.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,15.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,15.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,9.61,380,4,9.89,15.5,19,NA,NA,25,alive,0,Pinyon Pine,no,10,90,25,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,15.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,15.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED28,Ambient,Drought,yes,6.74,325,4,9.6,15.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,15.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,15.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,75,75,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,15.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,15.5,19,NA,NA,50,dead,1,Pinyon Pine,no,10,75,50,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED34,Ambient,Drought,yes,5.04,339,5,6.63,15.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED44,Ambient,Drought,no,7.08,435,5,13.08,15.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED38,Ambient,Drought,yes,4.59,235,4,4.93,15.5,19,NA,NA,50,dead,1,Pinyon Pine,no,10,75,50,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED39,Ambient,Drought,yes,3.99,132,4,2.66,15.5,19,NA,NA,50,dead,1,Pinyon Pine,no,10,90,50,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,15.5,19,NA,NA,50,dead,1,Pinyon Pine,no,10,75,50,22.8873416839249
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,16,19,414,NA,50,alive,0,Pinyon Pine,no,10,90,50,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,16,19,399,48.2,50,alive,0,Pinyon Pine,no,10,90,50,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED29,Ambient,Drought,no,5.9,342,5,5.16,16,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED34,Ambient,Drought,yes,5.04,339,5,6.63,16,19,322,62.7,90,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,16,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED41,Ambient,Drought,no,3.16,93,3,2.27,16,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,16,19,387,63.5,75,dead,1,Pinyon Pine,no,10,90,75,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,16,19,269,64.5,50,dead,1,Pinyon Pine,no,10,75,50,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,16,19,418,58.3,50,alive,0,Pinyon Pine,no,10,90,50,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,16,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,75,75,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED39,Ambient,Drought,yes,3.99,132,4,2.66,16,19,369,72.8,90,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED38,Ambient,Drought,yes,4.59,235,4,4.93,16,19,355,63.7,75,dead,1,Pinyon Pine,no,10,75,75,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,9.61,380,4,9.89,16,19,478,NA,25,alive,0,Pinyon Pine,no,10,90,25,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED28,Ambient,Drought,yes,6.74,325,4,9.6,16,19,387,59.1,90,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED44,Ambient,Drought,no,7.08,435,5,13.08,16,19,456,NA,75,dead,1,Pinyon Pine,no,10,90,75,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,16,19,417,NA,90,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,16,19,390,NA,75,dead,1,Pinyon Pine,no,10,90,75,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,16,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,16,19,370,57.8,50,dead,1,Pinyon Pine,no,10,75,50,20.0911664858025
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,16.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED29,Ambient,Drought,no,5.9,342,5,5.16,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,16.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED18,Ambient,Drought,no,7.86,400,6,13.41,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,75,75,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED07,Ambient,Drought,yes,4.27,248,4,3.87,16.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED32,Ambient,Drought,yes,4.54,237,5,4.65,16.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED41,Ambient,Drought,no,3.16,93,3,2.27,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED19,Ambient,Drought,no,9.61,380,4,9.89,16.5,19,NA,NA,50,alive,0,Pinyon Pine,no,10,90,50,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED34,Ambient,Drought,yes,5.04,339,5,6.63,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED44,Ambient,Drought,no,7.08,435,5,13.08,16.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,16.5,19,NA,NA,75,alive,0,Pinyon Pine,no,10,90,75,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED12,Ambient,Drought,yes,5.07,318,4,9.84,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED28,Ambient,Drought,yes,6.74,325,4,9.6,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED46,Ambient,Drought,yes,4.16,202,3,4.41,16.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,75,75,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED38,Ambient,Drought,yes,4.59,235,4,4.93,16.5,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,75,75,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED03,Ambient,Drought,yes,4.32,238,3,4.29,16.5,19,NA,NA,50,dead,1,Pinyon Pine,no,10,75,50,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED39,Ambient,Drought,yes,3.99,132,4,2.66,16.5,19,NA,NA,90,dead,1,Pinyon Pine,no,10,90,90,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED02,Ambient,Drought,no,6.04,268,5,5.92,16.5,19,NA,NA,75,dead,1,Pinyon Pine,no,10,90,75,15.4181483403687
1,1,Pinus edulis,Pinyon Pine,PIED,PIED05,Ambient,Drought,no,4.03,181,4,5.05,17,19,390,NA,75,dead,1,Pinyon Pine,no,10,90,75,12.853197203909
1,1,Pinus edulis,Pinyon Pine,PIED,PIED49,Ambient,Drought,yes,7.73,458,6,17.98,17,19,417,88.8,75,dead,1,Pinyon Pine,no,10,90,75,12.853197203909
1,1,Pinus edulis,Pinyon Pine,PIED,PIED40,Ambient,Drought,no,6.77,393,6,10.97,17,19,413,NA,50,alive,0,Pinyon Pine,no,10,90,50,12.853197203909
1,1,Pinus edulis,Pinyon Pine,PIED,PIED11,Ambient,Drought,no,5.53,121,4,1.34,17,19,NA,NA,NA,dead,1,Pinyon Pine,no,10,90,90,12.853197203909
