ScientificName,CommonName,Species,Treatment_temp,Treatment_water,Heatwave_graph,Heatwave,Week,PercentBrown_Est,PercentGreen,PercentRed,Weight_Est,Porometer_Est,SampleSize,SampleSize_Porometer,SampleSize_Weekly_Dead,SampleSize_Weekly_PercentBrown,SampleSize_Weekly_Photos,SampleSize_Weekly_Weight,SampleSize_Weekly_Porometer,Dead_Count,Dead_Week_Avg,Stress_Week_Avg_Weight,Stress_to_Dead_Avg_Weight,Stress_Week_Avg_Porometer,Stress_to_Dead_Avg_Porometer,SD_PercentBrown,SD_PercentRed,SD_Weight_Total,SD_Weight_Water,SD_Porometer,WaterWeight_Calc,PercentWater
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Drought,Ponderosa Pine_heatwave,yes,15,79.25,3.0735,94.625,343.05,6.38,20,10,20,20,20,20,10,20,9.675,4.21877126335912,5.58122873664088,6.5,4.3,12.3836692122284,4.61505,20.8565905272423,0.223606797749979,20.1753314718743,0.05,0.0130208333333334
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Drought,Ponderosa Pine_heatwave,yes,15.5,79.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,20,9.675,NA,NA,NA,NA,12.3836692122284,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Drought,Ponderosa Pine_heatwave,yes,16,79.25,3.051,94.465,343,6.47,20,10,20,20,20,20,10,20,9.675,4.21877126335912,5.58122873664088,6.5,4.3,12.3836692122284,4.695295,20.8250860868885,0,20.4599364612894,0,0
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,1,10,79.57,19.158,746.6,105,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,0,11.94937,39.6080799837609,NA,24.1161771431543,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,1.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,2,10,86.002,12.554,746.8,139.266666666667,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,0,7.48133,36.4856136031724,NA,39.3769391056915,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,2.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,3,10,73.988,24.804,711.4,178.333333333333,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,0,11.59905,40.9426428067364,NA,26.5724167762989,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,3.5,13,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,4,16,81.684,16.804,665.8,NA,5,3,5,5,5,5,0,0,13.5,4.21877126335912,NA,NA,NA,8.21583836257749,11.51835,51.9442008312766,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,4.5,16,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,5,16,76.254,22.096,689.4,214.3,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,8.21583836257749,12.5116,49.0336619068982,NA,39.4429968435463,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,5.5,19,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,6,19,71.696,26.998,648.4,79.2,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,8.21583836257749,11.73386,49.1049895631798,NA,12.8712858720487,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,6.5,22,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,7,10,73.284,24.72,670.8,70.4333333333333,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,0,12.52596,35.6328500123131,NA,13.8853639971494,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,7.5,22,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,8,22,65.756,32.978,557.6,66.3666666666667,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,6.70820393249937,12.11884,38.2792371919818,NA,23.6749516014993,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,8.5,22,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,6.70820393249937,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,9,22,86.882,10.292,627.4,70.3666666666667,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,6.70820393249937,9.086716,37.5805800913184,NA,8.60774844737771,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,9.5,NA,NA,NA,NA,NA,5,3,5,0,NA,NA,NA,0,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,10,13,75.078,22.98,617.8,75.8666666666667,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,6.70820393249937,13.15161,31.9327418177644,NA,31.0815593774401,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,10.5,19,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,11,19,79.462,17.574,609.6,73.5666666666667,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,8.21583836257749,10.39386,29.6951174437819,NA,13.4990123095482,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,11.5,19,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,12,22,77.44,20.286,546,87.7666666666667,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,6.70820393249937,10.06292,31.1287648325468,NA,29.0469160726803,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,12.5,16,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,13.5,NA,NA,NA,NA,8.21583836257749,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,13,29,71.368,26.984,582.4,73.6666666666667,5,3,5,5,5,5,3,0,13.5,4.21877126335912,NA,NA,NA,26.7861904719577,22.1272,32.8298644529642,NA,12.7304097865439,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,13.5,32,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,1,13.5,NA,NA,NA,NA,33.2791225845875,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,14,32,63.222,35.01,508.8,92.0333333333333,5,3,5,5,5,5,3,1,13.5,4.21877126335912,NA,NA,NA,33.2791225845875,28.04185,36.1759588677342,NA,23.5423731457416,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,14.5,32,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,1,13.5,NA,NA,NA,NA,33.2791225845875,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,15,35,59.194,38.538,579.6,72.5333333333333,5,3,5,5,5,5,3,1,13.5,4.21877126335912,NA,NA,NA,31.4245127249413,27.18665,29.2369629065674,NA,4.97426711519731,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,15.5,35,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,1,13.5,NA,NA,NA,NA,31.4245127249413,NA,NA,NA,NA,NA,NA
Pinus ponderosa,Ponderosa Pine,PIPO,Ambient_HW,Watered,Ponderosa Pine_heatwave,yes,16,35,62.544,33.726,505.6,98.5333333333333,5,3,5,5,5,5,3,1,13.5,4.21877126335912,NA,NA,NA,31.4245127249413,27.16688,36.9770198907375,NA,25.5128072413314,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,1,10,83.0955,15.82,706.7,125.6,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,6.576176,45.7741595685877,29.6886918043324,51.5409869262642,357.55,100
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,1.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,2,10,93.746,4.674,699.65,294.13,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,3.574253,45.3527402990335,29.4948702051908,53.1178365104939,350.5,98.0195863252686
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,2.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,3,10,90.577,7.0575,670.7,299.75,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,4.859161,46.8312760989131,35.2038798699055,113.449942461177,321.55,89.7565628476273
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,3.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,4,10,83.788,14.552,648.65,321.51,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,7.168235,48.0780888927477,39.4521695754559,67.1569380878352,299.5,83.4766790688724
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,4.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,5,10,85.8805,12.536,621.8,255.62,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,6.530677,50.7009809933123,45.3829031104979,90.5660814605066,272.65,75.8242101144919
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,5.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,6,10,76.1235,22.66,582.9,187.3,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,8.087407,55.66147680398,52.340861566024,76.8420168628827,233.75,64.7564414616593
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,6.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,7,10,94.923,2.908,560.35,129.84,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,3.007763,57.0127178794346,54.6670303796202,30.6421713764979,211.2,58.4042110832764
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,7.5,NA,NA,NA,NA,NA,20,10,20,0,NA,NA,NA,0,19.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,8,10,82.291,16.0065,505.9,134.23,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,7.61291,61.7924369414081,60.8569288534484,33.4126074009996,156.75,42.9821301790636
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,8.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,9,10,88.9405,9.009,468.65,198.14,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,5.155321,58.3305237418626,56.6991135176222,67.0537794112557,119.5,32.6183474578849
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,9.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,10,10,83.7815,14.6815,438.55,148.23,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,6.579597,54.047225937868,50.3005702594022,46.527699038076,89.4,24.3017701725869
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,10.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,11,10,87.623,11.1085,413.2,58.08,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,4.508828,46.5635954480819,39.2622424755709,26.55848054556,64.05,17.3646773472758
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,11.5,10,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,12,10,84.303,14.104,397.25,101.17,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,0,6.800145,41.8693142251484,31.4640981705214,30.1503657615551,48.1,13.0201198854515
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,12.5,11.5,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,4.61690258438319,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,13,10.75,73.854,23.7125,385.6,62.6,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,3.35410196624968,16.10177,37.9354021573794,24.6757392039865,8.74363260385013,36.45,9.86061806981729
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,13.5,12.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,5.49521322798785,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,14,10.75,73.2465,24.8935,376.4,75.68,20,10,20,20,20,20,10,0,19.45,7.81970030857376,11.9302996914262,11.5,8.1,3.35410196624968,15.63596,35.693726413239,19.5794602366331,12.5261326833145,27.25,7.36294860992517
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,14.5,13.5,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,0,19.45,NA,NA,NA,NA,9.74679434480896,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,15,13.5,68.1985,29.3885,370.55,81.36,20,10,20,20,20,20,10,2,19.45,7.81970030857376,11.9302996914262,11.5,8.1,9.74679434480896,25.46545,34.2997237981821,15.5746082150606,5.98148996674091,21.4,5.77857505474473
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,15.5,15.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,2,19.45,NA,NA,NA,NA,16.6603058037265,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,16,NA,NA,NA,NA,47.03,20,10,19,0,NA,0,10,2,19.45,7.81970030857376,11.9302996914262,11.5,8.1,NA,NA,NA,NA,5.35455154258713,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,16.5,23.5,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,3,19.45,NA,NA,NA,NA,23.902213066444,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,17,36.25,24.1275,74.2935,363.526315789474,NA,20,10,20,20,20,19,0,3,19.45,7.81970030857376,11.9302996914262,11.5,8.1,30.9445599334307,30.40354,34.0822019715286,10.9370875026643,NA,15.2105263157895,4.08413179077729
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,17.5,41.75,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,5,19.45,NA,NA,NA,NA,31.6342169843119,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,18,44.25,18.2245,80.003,354.705882352941,NA,20,10,20,20,20,17,0,5,19.45,7.81970030857376,11.9302996914262,11.5,8.1,32.2112680513153,28.77403,32.0989966858046,9.1635467061228,NA,11.2941176470588,3.01178068453435
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,18.5,44.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,8,19.45,NA,NA,NA,NA,29.1671679154923,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,19,47.5,15.922,82.961,357.85,28.24,20,10,20,20,20,20,10,8,19.45,7.81970030857376,11.9302996914262,11.5,8.1,30.5002157024297,27.16258,32.1415864410481,7.05691150575094,3.76775795400925,8.7,2.33975917186443
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,19.5,45.5,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,10,19.45,NA,NA,NA,NA,28.1864095657912,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,20,52,12.9865,85.427,354.4,62.95,20,10,20,20,20,20,10,10,19.45,7.81970030857376,11.9302996914262,11.5,8.1,28.4882247142292,22.34856,31.7944053337425,4.66651002243365,8.46866774252794,5.25,1.40409930492635
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,20.5,55,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,13,19.45,NA,NA,NA,NA,28.0975743474508,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,21,66,9.3095,89.0575,352.1,53.47,20,10,20,20,20,20,10,17,19.45,7.81970030857376,11.9302996914262,11.5,8.1,25.833474815685,17.05814,31.7604520715539,3.48643989735873,9.6313204356066,2.95,0.774252890751511
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,21.5,64.75,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,18,19.45,NA,NA,NA,NA,25.9794959636694,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,22,67.25,8.864,89.241,350.15,16.33,20,10,20,20,20,20,10,18,19.45,7.81970030857376,11.9302996914262,11.5,8.1,25.6225127162567,16.07215,31.6448632232951,1.58943882847805,14.4503786955375,1,0.257737412922955
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,22.5,66,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,18,19.45,NA,NA,NA,NA,25.833474815685,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,23,74.75,4.419,93.6535,349.3,13.94,20,10,20,20,20,20,10,20,19.45,7.81970030857376,11.9302996914262,11.5,8.1,18.0259316132708,8.813739,31.8963782798051,0.366347548532523,14.8309885787233,0.15,0.0374410576950497
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,23.5,72.25,NA,NA,NA,NA,20,10,20,20,NA,NA,NA,20,19.45,NA,NA,NA,NA,22.6805620463172,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Drought,Douglas fir,no,24,74.75,5.451,92.842,349.15,6.36,20,10,20,20,20,20,10,20,19.45,7.81970030857376,11.9302996914262,11.5,8.1,18.0259316132708,11.39309,31.928002888077,0,20.1120859186709,0,0
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,1,10,82.872,16.264,717.8,86.6666666666667,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,8.725928,44.3700349334999,NA,40.9512311577239,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,1.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,2,10,94.634,4.036,710.6,NA,5,3,5,5,5,5,0,0,NA,7.81970030857376,NA,NA,NA,0,2.351562,44.0318066856222,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,2.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,3,10,88.248,9.8,738.6,152.533333333333,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,5.480047,41.3315859845712,NA,51.4671092381662,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,3.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,4,10,79.54,19.09,716.2,298,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,7.772493,39.034600036378,NA,76.4384719889141,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,4.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,5,10,81.052,17.75,738.8,168.233333333333,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,6.717665,44.3925669453795,NA,70.0667063114382,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,5.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,6,10,71.662,27.332,698,168.766666666667,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,8.201053,40.9145450909576,NA,126.47218403006,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,6.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,7,10,94.396,3.93,742.6,117.433333333333,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,2.022141,35.6623050292602,NA,73.9981306070183,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,7.5,NA,NA,NA,NA,NA,5,3,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,8,10,75.718,22.928,712.8,149.833333333333,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,7.965964,44.0079538265528,NA,59.6416241674666,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,8.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,9,10,84.822,13.342,712,204.633333333333,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,4.942519,49.5126246527085,NA,69.2578756051132,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,9.5,10,NA,NA,NA,NA,5,3,5,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Pseudotsuga menziesii,Douglas fir,PSME,Ambient,Watered,Douglas fir,no,10,10,80.068,18.732,652,152.433333333333,5,3,5,5,5,5,3,0,NA,7.81970030857376,NA,NA,NA,0,6.613627,54.9681726092473,NA,69.1233920849761,NA,NA
