ScientificName,CommonName,Species,Week,Treatment_temp,Treatment_water,Dead_Count,PercentDead,PercentBrown_Est
Pinus ponderosa,Ponderosa Pine,PIPO,12,Ambient_HW,Watered,0,0,22
Pinus ponderosa,Ponderosa Pine,PIPO,12,Ambient_HW,Watered,0,0,22
Pinus ponderosa,Ponderosa Pine,PIPO,12,Ambient_HW,Watered,0,0,22
Pinus ponderosa,Ponderosa Pine,PIPO,12,Ambient_HW,Watered,0,0,22
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Drought,19,95,74
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Watered,0,0,16
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Watered,0,0,16
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Watered,0,0,16
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Watered,0,0,16
Pinus ponderosa,Ponderosa Pine,PIPO,12.5,Ambient_HW,Watered,0,0,16
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Drought,20,100,71
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Watered,1,5,26
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Watered,1,5,26
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Watered,1,5,26
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Watered,1,5,26
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient,Watered,1,5,26
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Drought,19,95,72
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Watered,0,0,29
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Watered,0,0,29
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Watered,0,0,29
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Watered,0,0,29
Pinus ponderosa,Ponderosa Pine,PIPO,13,Ambient_HW,Watered,0,0,29
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Watered,1,5,29
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Watered,1,5,29
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Watered,1,5,29
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Watered,1,5,29
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient,Watered,1,5,29
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Drought,20,100,74
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,13.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Drought,20,100,81
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Drought,20,100,78
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,14.5,Ambient_HW,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient,Watered,1,5,32
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Drought,20,100,79
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,15,Ambient_HW,Watered,1,5,35
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
Pinus ponderosa,Ponderosa Pine,PIPO,15.5,Ambient,Drought,20,100,83
