Phase,Chamber,ScientificName,CommonName,Species,SpeciesID,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Week,Weight_g,Porometer,PercentBrown,Dead,Dead_Count,Heatwave_graph,Heatwave,WeightMin,WeightMax,Weight_Est,WaterWeight_Base,WaterWeight_Calc,PercentWater
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN07,Ambient_HW,Drought,yes,8.8,284,3,4.23,18,415,40,25,alive,0,Engelman Spruce_heatwave,yes,394,840,415,446,21,4.7085201793722
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN07,Ambient_HW,Drought,yes,8.8,284,3,4.23,19,407,19.6,25,alive,0,Engelman Spruce_heatwave,yes,394,840,407,446,13,2.91479820627803
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN07,Ambient_HW,Drought,yes,8.8,284,3,4.23,20,400,21.3,50,dead,1,Engelman Spruce_heatwave,yes,394,840,400,446,6,1.34529147982063
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN07,Ambient_HW,Drought,yes,8.8,284,3,4.23,21,396,31.9,75,dead,1,Engelman Spruce_heatwave,yes,394,840,396,446,2,0.448430493273543
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN07,Ambient_HW,Drought,yes,8.8,284,3,4.23,22,394,62.9,90,dead,1,Engelman Spruce_heatwave,yes,394,840,394,446,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN07,Ambient_HW,Drought,yes,8.8,284,3,4.23,23,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,394,840,394,446,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN07,Ambient_HW,Drought,yes,8.8,284,3,4.23,24,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,394,840,394,446,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,1,822,223.6,10,alive,0,Engelman Spruce_heatwave,yes,362,822,822,460,460,100
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,2,808,121.7,10,alive,0,Engelman Spruce_heatwave,yes,362,822,808,460,446,96.9565217391304
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,3,787,107.9,10,alive,0,Engelman Spruce_heatwave,yes,362,822,787,460,425,92.3913043478261
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,4,767,65.3,10,alive,0,Engelman Spruce_heatwave,yes,362,822,767,460,405,88.0434782608696
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,5,739,105.6,10,alive,0,Engelman Spruce_heatwave,yes,362,822,739,460,377,81.9565217391304
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,6,715,87.4,10,alive,0,Engelman Spruce_heatwave,yes,362,822,715,460,353,76.7391304347826
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,7,691,102.3,10,alive,0,Engelman Spruce_heatwave,yes,362,822,691,460,329,71.5217391304348
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,8,585,77.2,10,alive,0,Engelman Spruce_heatwave,yes,362,822,585,460,223,48.4782608695652
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,9,549,194.8,10,alive,0,Engelman Spruce_heatwave,yes,362,822,549,460,187,40.6521739130435
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,10,519,99.3,10,alive,0,Engelman Spruce_heatwave,yes,362,822,519,460,157,34.1304347826087
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,11,489,87.1,10,alive,0,Engelman Spruce_heatwave,yes,362,822,489,460,127,27.6086956521739
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,12,468,108,10,alive,0,Engelman Spruce_heatwave,yes,362,822,468,460,106,23.0434782608696
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,13,NA,55.7,NA,alive,0,Engelman Spruce_heatwave,yes,362,822,NA,460,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,14,435,NA,10,alive,0,Engelman Spruce_heatwave,yes,362,822,435,460,73,15.8695652173913
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,15,420,NA,10,alive,0,Engelman Spruce_heatwave,yes,362,822,420,460,58,12.6086956521739
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,16,409,33.8,10,alive,0,Engelman Spruce_heatwave,yes,362,822,409,460,47,10.2173913043478
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,17,395,78.5,10,alive,0,Engelman Spruce_heatwave,yes,362,822,395,460,33,7.17391304347826
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,18,386,59.2,10,alive,0,Engelman Spruce_heatwave,yes,362,822,386,460,24,5.21739130434783
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,19,378,23.8,25,alive,0,Engelman Spruce_heatwave,yes,362,822,378,460,16,3.47826086956522
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,20,369,19.3,75,dead,1,Engelman Spruce_heatwave,yes,362,822,369,460,7,1.52173913043478
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,21,364,48.4,90,dead,1,Engelman Spruce_heatwave,yes,362,822,364,460,2,0.434782608695652
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,22,362,NA,90,dead,1,Engelman Spruce_heatwave,yes,362,822,362,460,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,23,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,362,822,362,460,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN08,Ambient_HW,Drought,yes,7.11,285,5,6.34,24,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,362,822,362,460,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,1,780,253.8,10,alive,0,Engelman Spruce_heatwave,yes,394,780,780,386,386,100
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,2,756,228,10,alive,0,Engelman Spruce_heatwave,yes,394,780,756,386,362,93.7823834196891
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,3,721,161.7,10,alive,0,Engelman Spruce_heatwave,yes,394,780,721,386,327,84.7150259067357
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,4,694,98.2,10,alive,0,Engelman Spruce_heatwave,yes,394,780,694,386,300,77.720207253886
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,5,654,113.4,10,alive,0,Engelman Spruce_heatwave,yes,394,780,654,386,260,67.3575129533679
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,6,625,115.2,10,alive,0,Engelman Spruce_heatwave,yes,394,780,625,386,231,59.8445595854922
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,7,593,124.8,10,alive,0,Engelman Spruce_heatwave,yes,394,780,593,386,199,51.5544041450777
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,8,519,135.6,10,alive,0,Engelman Spruce_heatwave,yes,394,780,519,386,125,32.3834196891192
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,9,496,190.6,10,alive,0,Engelman Spruce_heatwave,yes,394,780,496,386,102,26.4248704663212
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,10,477,146.5,10,alive,0,Engelman Spruce_heatwave,yes,394,780,477,386,83,21.5025906735751
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,11,459,107.3,10,alive,0,Engelman Spruce_heatwave,yes,394,780,459,386,65,16.839378238342
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,12,444,113.1,10,alive,0,Engelman Spruce_heatwave,yes,394,780,444,386,50,12.9533678756477
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,13,NA,62.6,NA,alive,0,Engelman Spruce_heatwave,yes,394,780,NA,386,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,14,429,NA,10,alive,0,Engelman Spruce_heatwave,yes,394,780,429,386,35,9.06735751295337
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,15,422,NA,10,alive,0,Engelman Spruce_heatwave,yes,394,780,422,386,28,7.25388601036269
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,16,415,23.9,10,alive,0,Engelman Spruce_heatwave,yes,394,780,415,386,21,5.44041450777202
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,17,407,54.7,25,alive,0,Engelman Spruce_heatwave,yes,394,780,407,386,13,3.36787564766839
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,18,402,36.7,75,dead,1,Engelman Spruce_heatwave,yes,394,780,402,386,8,2.07253886010363
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,19,398,NA,90,dead,1,Engelman Spruce_heatwave,yes,394,780,398,386,4,1.03626943005181
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,20,394,NA,90,dead,1,Engelman Spruce_heatwave,yes,394,780,394,386,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,21,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,394,780,394,386,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,22,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,394,780,394,386,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,23,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,394,780,394,386,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN09,Ambient_HW,Drought,yes,5.63,270,4,4.54,24,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,394,780,394,386,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,1,842,173.6,10,alive,0,Engelman Spruce_heatwave,yes,421,842,842,421,421,100
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,2,827,171.7,10,alive,0,Engelman Spruce_heatwave,yes,421,842,827,421,406,96.437054631829
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,3,803,79,10,alive,0,Engelman Spruce_heatwave,yes,421,842,803,421,382,90.7363420427554
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,4,783,88.9,10,alive,0,Engelman Spruce_heatwave,yes,421,842,783,421,362,85.9857482185273
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,5,754,111.3,10,alive,0,Engelman Spruce_heatwave,yes,421,842,754,421,333,79.0973871733967
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,6,733,104.5,10,alive,0,Engelman Spruce_heatwave,yes,421,842,733,421,312,74.1092636579572
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,7,704,91.2,10,alive,0,Engelman Spruce_heatwave,yes,421,842,704,421,283,67.2209026128266
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,8,622,87.3,10,alive,0,Engelman Spruce_heatwave,yes,421,842,622,421,201,47.7434679334917
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,9,587,124.6,10,alive,0,Engelman Spruce_heatwave,yes,421,842,587,421,166,39.4299287410926
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,10,559,128,10,alive,0,Engelman Spruce_heatwave,yes,421,842,559,421,138,32.7790973871734
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,11,532,103.1,10,alive,0,Engelman Spruce_heatwave,yes,421,842,532,421,111,26.3657957244656
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,12,514,129.9,10,alive,0,Engelman Spruce_heatwave,yes,421,842,514,421,93,22.0902612826603
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,13,NA,56.6,NA,alive,0,Engelman Spruce_heatwave,yes,421,842,NA,421,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,14,483,NA,10,alive,0,Engelman Spruce_heatwave,yes,421,842,483,421,62,14.7268408551069
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,15,470,NA,10,alive,0,Engelman Spruce_heatwave,yes,421,842,470,421,49,11.6389548693587
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,16,459,26.5,10,alive,0,Engelman Spruce_heatwave,yes,421,842,459,421,38,9.02612826603325
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,17,449,67.2,10,alive,0,Engelman Spruce_heatwave,yes,421,842,449,421,28,6.65083135391924
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,18,442,50.7,10,alive,0,Engelman Spruce_heatwave,yes,421,842,442,421,21,4.98812351543943
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,19,435,17.8,25,alive,0,Engelman Spruce_heatwave,yes,421,842,435,421,14,3.32541567695962
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,20,428,19.4,50,dead,1,Engelman Spruce_heatwave,yes,421,842,428,421,7,1.66270783847981
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,21,423,46.7,75,dead,1,Engelman Spruce_heatwave,yes,421,842,423,421,2,0.475059382422803
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,22,421,73.9,90,dead,1,Engelman Spruce_heatwave,yes,421,842,421,421,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,23,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,421,842,421,421,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN10,Ambient_HW,Drought,yes,6.19,310,5,4.67,24,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,421,842,421,421,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,1,921,175.1,10,alive,0,Engelman Spruce_heatwave,yes,464,921,921,457,457,100
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,2,906,128.2,10,alive,0,Engelman Spruce_heatwave,yes,464,921,906,457,442,96.7177242888403
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,3,893,157.2,10,alive,0,Engelman Spruce_heatwave,yes,464,921,893,457,429,93.8730853391685
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,4,874,114.4,10,alive,0,Engelman Spruce_heatwave,yes,464,921,874,457,410,89.7155361050328
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,5,852,114.2,10,alive,0,Engelman Spruce_heatwave,yes,464,921,852,457,388,84.9015317286652
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,6,828,98.4,10,alive,0,Engelman Spruce_heatwave,yes,464,921,828,457,364,79.6498905908096
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,7,802,77.8,10,alive,0,Engelman Spruce_heatwave,yes,464,921,802,457,338,73.9606126914661
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,8,682,85.7,10,alive,0,Engelman Spruce_heatwave,yes,464,921,682,457,218,47.7024070021882
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,9,643,168.5,10,alive,0,Engelman Spruce_heatwave,yes,464,921,643,457,179,39.1684901531729
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,10,610,125.1,10,alive,0,Engelman Spruce_heatwave,yes,464,921,610,457,146,31.9474835886214
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,11,583,79.3,10,alive,0,Engelman Spruce_heatwave,yes,464,921,583,457,119,26.0393873085339
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,12,563,109.3,10,alive,0,Engelman Spruce_heatwave,yes,464,921,563,457,99,21.6630196936543
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,13,NA,64.4,NA,alive,0,Engelman Spruce_heatwave,yes,464,921,NA,457,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,14,536,NA,10,alive,0,Engelman Spruce_heatwave,yes,464,921,536,457,72,15.7549234135667
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,15,521,NA,10,alive,0,Engelman Spruce_heatwave,yes,464,921,521,457,57,12.472647702407
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,16,509,30.1,10,alive,0,Engelman Spruce_heatwave,yes,464,921,509,457,45,9.84682713347921
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,17,497,67,10,alive,0,Engelman Spruce_heatwave,yes,464,921,497,457,33,7.22100656455142
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,18,491,49,10,alive,0,Engelman Spruce_heatwave,yes,464,921,491,457,27,5.90809628008753
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,19,482,32.7,10,alive,0,Engelman Spruce_heatwave,yes,464,921,482,457,18,3.93873085339168
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,20,474,28.8,25,dead,1,Engelman Spruce_heatwave,yes,464,921,474,457,10,2.18818380743982
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,21,467,40.9,75,dead,1,Engelman Spruce_heatwave,yes,464,921,467,457,3,0.656455142231947
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,22,464,80.5,90,dead,1,Engelman Spruce_heatwave,yes,464,921,464,457,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,23,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,464,921,464,457,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN11,Ambient_HW,Drought,yes,5.59,293,4,5.85,24,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,464,921,464,457,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,1,806,320.8,10,alive,0,Engelman Spruce_heatwave,yes,391,806,806,415,415,100
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,2,788,356.1,10,alive,0,Engelman Spruce_heatwave,yes,391,806,788,415,397,95.6626506024096
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,3,756,180.3,10,alive,0,Engelman Spruce_heatwave,yes,391,806,756,415,365,87.9518072289157
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,4,733,138.8,10,alive,0,Engelman Spruce_heatwave,yes,391,806,733,415,342,82.4096385542169
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,5,704,152.6,10,alive,0,Engelman Spruce_heatwave,yes,391,806,704,415,313,75.4216867469879
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,6,682,121.3,10,alive,0,Engelman Spruce_heatwave,yes,391,806,682,415,291,70.1204819277108
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,7,662,120.1,10,alive,0,Engelman Spruce_heatwave,yes,391,806,662,415,271,65.3012048192771
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,8,578,101.9,10,alive,0,Engelman Spruce_heatwave,yes,391,806,578,415,187,45.0602409638554
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,9,546,151,10,alive,0,Engelman Spruce_heatwave,yes,391,806,546,415,155,37.3493975903614
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,10,523,116.9,10,alive,0,Engelman Spruce_heatwave,yes,391,806,523,415,132,31.8072289156626
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,11,485,115.5,10,alive,0,Engelman Spruce_heatwave,yes,391,806,485,415,94,22.6506024096386
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,12,463,130.3,10,alive,0,Engelman Spruce_heatwave,yes,391,806,463,415,72,17.3493975903614
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,13,NA,76.7,NA,alive,0,Engelman Spruce_heatwave,yes,391,806,NA,415,NA,NA
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,14,439,NA,10,alive,0,Engelman Spruce_heatwave,yes,391,806,439,415,48,11.566265060241
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,15,430,NA,10,alive,0,Engelman Spruce_heatwave,yes,391,806,430,415,39,9.39759036144578
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,16,420,29.1,10,alive,0,Engelman Spruce_heatwave,yes,391,806,420,415,29,6.98795180722892
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,17,413,67.2,10,alive,0,Engelman Spruce_heatwave,yes,391,806,413,415,22,5.30120481927711
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,18,407,53.5,25,alive,0,Engelman Spruce_heatwave,yes,391,806,407,415,16,3.85542168674699
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,19,400,22.9,50,dead,1,Engelman Spruce_heatwave,yes,391,806,400,415,9,2.16867469879518
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,20,395,NA,90,dead,1,Engelman Spruce_heatwave,yes,391,806,395,415,4,0.963855421686747
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,21,391,NA,90,dead,1,Engelman Spruce_heatwave,yes,391,806,391,415,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,22,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,391,806,391,415,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,23,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,391,806,391,415,0,0
1,3,Picea engelmannii,Engelman Spruce,PIEN,PIEN12,Ambient_HW,Drought,yes,5.82,303,4,4.86,24,NA,NA,NA,dead,1,Engelman Spruce_heatwave,yes,391,806,391,415,0,0
